Topic,TrecID,UUID,target_hostname,Score
"What planes are best, Boeing or Airbus?",clueweb12-0410wb-11-21740,030665c2-aec5-531b-9e13-fb81e38e8cc1,www.dailypost.co.uk,1567.5714
"What planes are best, Boeing or Airbus?",clueweb12-0100tw-52-05533,c356055d-aea1-57ca-832f-67ff17721205,www.smh.com.au,1546.9371
"What planes are best, Boeing or Airbus?",clueweb12-1400tw-57-08870,08e6aadf-d7f9-5d77-9402-2ea3db0def90,www.guardian.co.uk,1451.8395
"What planes are best, Boeing or Airbus?",clueweb12-1500tw-79-21469,326a2cca-fb72-55b3-9a52-85e1966b03ca,www.guardian.co.uk,1443.9933
"What planes are best, Boeing or Airbus?",clueweb12-1500tw-79-21468,3f1d974f-de13-50af-a332-e74dae20ece2,www.guardian.co.uk,1443.9933
"What planes are best, Boeing or Airbus?",clueweb12-1500tw-79-21467,2e7f03d5-d537-5f2e-aa2c-0c316ea3faf7,www.guardian.co.uk,1441.5472
"What planes are best, Boeing or Airbus?",clueweb12-1802wb-67-21601,ab73c690-e493-5931-898c-41b24f0ec82a,flyingcolors.onewavemedia.com,1358.2854
"What planes are best, Boeing or Airbus?",clueweb12-0400tw-55-06277,08cb2141-b0d5-548a-a2b4-d27049d0fd09,leehamnews.wordpress.com,1344.1228
"What planes are best, Boeing or Airbus?",clueweb12-0400tw-55-06278,cc34419f-c157-5b2d-b72f-9294764be834,leehamnews.wordpress.com,1340.2732
"What planes are best, Boeing or Airbus?",clueweb12-1114wb-69-31996,7600dfbe-a93b-5fe4-bf21-d7c65f37148b,blog.malaysia-asia.my,1323.6915
"What planes are best, Boeing or Airbus?",clueweb12-1100tw-66-10785,84c87db8-c4e3-519d-837f-66b038ad83cd,www.industryweek.com,1292.0477
"What planes are best, Boeing or Airbus?",clueweb12-0308wb-53-04768,5f580b1b-192d-5479-9431-f1321c3b508f,atlanticreview.org,1282.2285
"What planes are best, Boeing or Airbus?",clueweb12-0917wb-29-12310,78e7a52f-ad92-5445-83d1-fdc027076b75,www.mycockpit.org,1279.6357
"What planes are best, Boeing or Airbus?",clueweb12-0917wb-88-02964,8ab8f2fc-b9fd-5c74-95cd-1de18855c5b9,www.mycockpit.org,1210.95
"What planes are best, Boeing or Airbus?",clueweb12-0917wb-02-00553,c554f6ec-e1b4-51b7-9261-b37e3ba7518b,www.mycockpit.org,1190.8894
"What planes are best, Boeing or Airbus?",clueweb12-1218wb-05-11668,71e86166-bd2c-55a9-85a5-606add1159c8,simpliflying.com,1251.275
"What planes are best, Boeing or Airbus?",clueweb12-1106wb-20-24445,aaa1d995-ed8a-52eb-940c-6c458fc460a8,blog.flightwisdom.com,1245.2667
"What planes are best, Boeing or Airbus?",clueweb12-1015wb-15-11506,ebaea977-4940-5970-8366-fbe15bf0fbb5,thetravelinsider.com,1225.7682
"What planes are best, Boeing or Airbus?",clueweb12-0504wb-91-01851,162c89b7-ce7a-5e68-af52-8841a315341b,www.monocle.com,1223.1777
"What planes are best, Boeing or Airbus?",clueweb12-0504wb-91-01861,05b6ff05-822a-5a54-af4d-ce712652169b,www.monocle.com,1220.6387
"What planes are best, Boeing or Airbus?",clueweb12-0705wb-88-13416,31537d61-151f-54a3-93fc-e21d0e9edeac,www.thetravelinsider.info,1216.3948
"What planes are best, Boeing or Airbus?",clueweb12-0809wb-89-11110,34703c33-d8cd-5443-9d77-6a04a4a6aff9,www.warplanes.com,1194.453
"What planes are best, Boeing or Airbus?",clueweb12-0809wb-28-23887,263ea080-7ef2-502b-8322-17019934ca9b,www.warplanes.com,1166.414
"What planes are best, Boeing or Airbus?",clueweb12-1809wb-36-22706,469e28d5-72b5-511b-af9d-1b4a68a43949,rbogash.com,1193.2982
"What planes are best, Boeing or Airbus?",clueweb12-1700tw-56-11090,52466811-4450-5f03-81d5-e3fe645d23ab,www.airliners.net,1180.2162
"What planes are best, Boeing or Airbus?",clueweb12-0901wb-93-26101,0ec6ca28-5066-51d5-aa62-35de21544b14,www.airliners.net,1178.1694
"What planes are best, Boeing or Airbus?",clueweb12-1717wb-09-18568,c981e4f3-88e6-5d5d-a6f7-6fed68a12595,www.airliners.net,1153.3195
"What planes are best, Boeing or Airbus?",clueweb12-0706wb-75-29751,475df580-edb0-5ee9-bb60-7ba4e1af6fa5,www.thetravelinsider.com,1173.33
"What planes are best, Boeing or Airbus?",clueweb12-1416wb-54-24972,83e48953-ed76-546a-b5bd-51b0e2a7dc09,37signals.com,1161.87
"What planes are best, Boeing or Airbus?",clueweb12-0400wb-05-16352,49be4a7f-5bd9-5dbf-9907-1c8957125a08,secure.simmarket.com,1152.4088
"What planes are best, Boeing or Airbus?",clueweb12-1307wb-70-38131,cc1c2db1-df37-5b0a-baf9-605afb69c20b,www.airbus.com,1141.8506
"What planes are best, Boeing or Airbus?",clueweb12-1408wb-00-07286,2d2d4636-367c-50ae-b7f1-da35b3c9ecf5,www.travelforumz.com,1137.0962
"What planes are best, Boeing or Airbus?",clueweb12-1802wb-11-10704,1f5fcc55-1f13-5edf-a198-07a05b00f436,www.activeaerospace.com,1128.7332
"What planes are best, Boeing or Airbus?",clueweb12-0700tw-64-16982,db6882d7-403d-5aac-887c-f6226a891a47,online.wsj.com,1122.0938
"What planes are best, Boeing or Airbus?",clueweb12-0700tw-45-02702,1fd3b506-62f6-5300-be1c-a9503a3a80ef,online.wsj.com,1121.1482
"What planes are best, Boeing or Airbus?",clueweb12-0700tw-45-02706,b78d468b-2afd-5f24-a538-ea351d89f2cf,online.wsj.com,1119.8984
"Which is better, Disneyland or Disney World?",clueweb12-0310wb-02-11526,aa90b1e3-f0d6-5594-aaf7-c4d02995f550,blog.syracuse.com,3134.7837
"Which is better, Disneyland or Disney World?",clueweb12-0607wb-83-30561,959d11e3-8846-5605-9364-25ed2654fd4d,www.professorshouse.com,2376.4194
"Which is better, Disneyland or Disney World?",clueweb12-0202wb-36-12762,0bb7fe96-1883-59f7-abb7-f74885c0ecf2,www.mousesavers.com,2162.2976
"Which is better, Disneyland or Disney World?",clueweb12-0710wb-37-14803,46d446d9-f765-56f4-9ebe-0cd4b9cdda3d,www.wdwforgrownups.com,1844.1102
"Which is better, Disneyland or Disney World?",clueweb12-1811wb-59-30986,46d299cf-d7e5-50ff-9a0c-e6b5e29d4d45,www.disneydreamer.com,1723.5416
"Which is better, Disneyland or Disney World?",clueweb12-0806wb-68-24887,4458359e-4414-50ca-9764-8d0012dc7927,touringplans.com,1705.1309
"Which is better, Disneyland or Disney World?",clueweb12-0806wb-77-14084,50b24836-d290-52e2-9258-d68fbb02bc73,touringplans.com,1432.3171
"Which is better, Disneyland or Disney World?",clueweb12-0806wb-46-27136,06b62573-4b17-5825-9eba-b9d78730c223,touringplans.com,1427.3293
"Which is better, Disneyland or Disney World?",clueweb12-0806wb-46-27134,22489b07-1a05-5fb9-8aa7-efb505a63c0e,touringplans.com,1425.9326
"Which is better, Disneyland or Disney World?",clueweb12-0806wb-35-10011,2b4d3545-7472-56eb-a238-378a4ee2969d,touringplans.com,1417.1951
"Which is better, Disneyland or Disney World?",clueweb12-0208wb-62-17133,a5c8ca77-075a-51ba-ab97-976e8386bf72,www.passporterboards.com,1641.4398
"Which is better, Disneyland or Disney World?",clueweb12-0211wb-53-24985,32365657-6107-555b-b596-6836fb214a11,www.passporterboards.com,1468.3698
"Which is better, Disneyland or Disney World?",clueweb12-0606wb-70-21481,6a7992dc-6b73-5b8e-ba14-9306e81e4924,www.passporterboards.com,1401.5847
"Which is better, Disneyland or Disney World?",clueweb12-0009wb-20-00946,ee02aff7-fdf6-5e85-8cfe-95e6620f80dc,themeparks.about.com,1634.2975
"Which is better, Disneyland or Disney World?",clueweb12-0012wb-72-20111,7004c1ae-ef5d-5eab-9137-296382bbfbf9,themeparks.about.com,1384.9025
"Which is better, Disneyland or Disney World?",clueweb12-0606wb-28-11273,189a0f83-e5e6-59dc-b7ff-307329a597d9,www.mouseinfo.com,1600.1982
"Which is better, Disneyland or Disney World?",clueweb12-0300wb-55-15764,c8ea7a15-5964-50da-8c65-0078bff63b1d,www.pkunews.org,1581.8473
"Which is better, Disneyland or Disney World?",clueweb12-1903wb-76-09774,28ca8546-f6c2-54b6-9c27-ab21e8c4003d,pkunews.org,1581.5568
"Which is better, Disneyland or Disney World?",clueweb12-1811wb-66-24957,4ad418d7-705e-5382-ab64-4f49705dd5f3,secure-disneyland.disney.go.com,1553.1536
"Which is better, Disneyland or Disney World?",clueweb12-1900wb-62-02321,e8baae4e-f222-5b88-b7fa-b4fb56e47ccb,www.mouseearvacations.com,1519.299
"Which is better, Disneyland or Disney World?",clueweb12-1900wb-12-06792,9cc3be44-088a-5ec2-bb6a-02ac21e72e16,www.mouseearvacations.com,1517.488
"Which is better, Disneyland or Disney World?",clueweb12-0509wb-32-24187,40137336-53b0-5fb1-b66c-0170ae2cbb21,www.netanyahu.org,1477.71
"Which is better, Disneyland or Disney World?",clueweb12-1204wb-57-18444,aa79c838-646f-5b44-bae9-3adfa2577750,netanyahu.org,1474.6934
"Which is better, Disneyland or Disney World?",clueweb12-1101tw-16-13281,f3b95061-1b1d-5d1c-b5ab-cc8cae6e0efe,www.chipandco.com,1410.3485
"Which is better, Disneyland or Disney World?",clueweb12-1115wb-84-16975,a6d2473d-6b49-5344-a0c3-4f4be66fa8b8,secure.disney.go.com,1386.7316
"Which is better, Disneyland or Disney World?",clueweb12-1116wb-20-05735,f9da3c9a-5372-5815-8ae5-82f9eecf9052,secure.disney.go.com,1310.2357
"Which is better, Disneyland or Disney World?",clueweb12-0006wb-21-08360,9de81872-d1b9-57da-9513-5a68487dac5b,disneyworld.disney.go.com,1386.4105
"Which is better, Disneyland or Disney World?",clueweb12-0006wb-62-24647,17b7c935-6037-5ef1-aa5d-421c95b4bfbd,disneyworld.disney.go.com,1310.8035
"Which is better, Disneyland or Disney World?",clueweb12-1800tw-14-11306,18e01324-ae28-5130-8f46-a5afec417a08,www.disneyfoodblog.com,1373.9977
"Which is better, Disneyland or Disney World?",clueweb12-1203wb-55-19318,05720557-c58b-5106-b1fe-2b73c2431d37,www.disneyfoodblog.com,1339.3723
"Which is better, Disneyland or Disney World?",clueweb12-0311wb-38-02597,527fbd99-5ff3-5a99-91ec-abf2dad20482,intercot.com,1362.5902
"Which is better, Disneyland or Disney World?",clueweb12-0311wb-38-02606,fcf8d176-4122-5ca1-b8a5-5bf6e2fee90c,intercot.com,1349.2654
"Which is better, Disneyland or Disney World?",clueweb12-0311wb-16-17276,50355d1f-5689-5376-9b97-d463b080a3e5,intercot.com,1340.8955
"Which is better, Disneyland or Disney World?",clueweb12-0311wb-16-17289,7cc8b21e-e9a5-51bf-b051-da076cacfad9,intercot.com,1332.7902
"Which is better, Disneyland or Disney World?",clueweb12-0311wb-16-17285,e6e5b18a-5e0a-51e5-ba4f-f7c67ccffc9e,intercot.com,1330.725
"Which is better, Disneyland or Disney World?",clueweb12-0311wb-16-17286,58f25ebc-d54e-5bc7-af78-ba7c8c6b3d0b,intercot.com,1328.9907
"Which is better, Disneyland or Disney World?",clueweb12-0311wb-16-17288,dd3d3f9b-d24e-5efb-ac77-acf98df3871c,intercot.com,1328.3732
"Which is better, Disneyland or Disney World?",clueweb12-0311wb-16-17277,e3b5ccb8-124b-5c21-b4c8-0b1f2dff9577,intercot.com,1325.7549
"Which is better, Disneyland or Disney World?",clueweb12-0311wb-38-02586,af63aa40-0853-5b23-a918-63176f253624,intercot.com,1317.248
"Which is better, Disneyland or Disney World?",clueweb12-0311wb-38-02601,993edfc3-ce16-5dfa-886e-aaae9249c33b,intercot.com,1311.0941
"Which is better, Disneyland or Disney World?",clueweb12-0501wb-63-17351,a6331066-0931-5020-b672-f0ba09112025,www.disneygeek.com,1348.1345
"Which is better, Disneyland or Disney World?",clueweb12-0310wb-01-01697,25dcdcb6-a951-583d-ab40-855d96cc5aa1,allears.net,1346.6978
"Which is better, Disneyland or Disney World?",clueweb12-0007wb-03-09127,4e553b2a-e1ed-5f28-b626-77a0cdf0fe3f,goflorida.about.com,1345.8267
"Which is better, Disneyland or Disney World?",clueweb12-0511wb-30-10873,06495373-30fb-51a7-bce7-89b163f58e40,www.intercot.com,1343.9279
"Which is better, Disneyland or Disney World?",clueweb12-1107wb-62-19810,61b4939f-ac87-536f-87f7-be405df90156,www.lifetimeimages.com,1319.7408
"Which is better, Disneyland or Disney World?",clueweb12-1106wb-66-16673,85238c26-2e58-5d77-adb8-1a08c77add2b,www.lifetimeimages.com,1317.469
"Which is better, Disneyland or Disney World?",clueweb12-0409wb-64-07482,3b4a28f8-3a7c-568f-b786-27f626b8a4db,www.dwtickets.com,1317.4879
"Which is better, Disneyland or Disney World?",clueweb12-0409wb-44-33313,3ee33cea-f808-5049-bb3f-f0a341ea030f,www.dwtickets.com,1313.4618
"Which is better, Disneyland or Disney World?",clueweb12-0001wb-44-28387,8b9656fc-ac49-5aa4-a1e1-4bc9ef849b6a,dvdmg.com,1313.5002
"Which is better, Disneyland or Disney World?",clueweb12-0806wb-96-28427,0a3e7193-7cd5-56f1-8ddd-f7854cce7a01,www.dvdmg.com,1310.8839
Should I buy an Xbox or a PlayStation?,clueweb12-0202wb-22-24386,8bff50ee-7563-5e1c-b6c7-9d980943cb68,www.homeclick.com,2780.3313
Should I buy an Xbox or a PlayStation?,clueweb12-1200tw-41-16121,7ac86add-b54f-5235-9e5d-b1d36d3e3042,www.psu.com,1786.71
Should I buy an Xbox or a PlayStation?,clueweb12-0900tw-23-11893,3c249415-6605-5e1d-8c94-007ede286d9a,www.psu.com,1250.2183
Should I buy an Xbox or a PlayStation?,clueweb12-1200tw-62-10847,245df8f1-16bf-5c54-b7c5-8d9b8b6c373c,gamentrain.com,1709.569
Should I buy an Xbox or a PlayStation?,clueweb12-1200tw-62-10848,b0aa3ec3-93aa-56c8-b4de-671d286c57a9,gamentrain.com,1709.0197
Should I buy an Xbox or a PlayStation?,clueweb12-1909wb-68-04242,005b7c09-1f3b-5bc5-b417-f2e47cc1a141,www.fullversiongamedownloadsnow.com,1454.2305
Should I buy an Xbox or a PlayStation?,clueweb12-1500tw-06-12053,ca3464ad-fde6-5795-a335-81a5661997fc,www.oldgamerz.co.uk,1413.1223
Should I buy an Xbox or a PlayStation?,clueweb12-1500tw-04-12715,87f9917f-98bd-5d72-8f78-67b9329bc8bf,www.oldgamerz.co.uk,1411.8759
Should I buy an Xbox or a PlayStation?,clueweb12-0704wb-31-26893,931172ac-237e-5c36-9e36-39fea9ef8ebf,www.tomsguide.com,1412.3239
Should I buy an Xbox or a PlayStation?,clueweb12-1109wb-13-18433,2b68f9e9-a89a-5cd2-b68a-b8dce0547f3f,www.yazsoft.com,1389.8441
Should I buy an Xbox or a PlayStation?,clueweb12-1107wb-09-21893,dc0cefdd-ab2d-547b-b3b0-8adb9fbc504a,www.intensafire.com,1362.7626
Should I buy an Xbox or a PlayStation?,clueweb12-1106wb-13-24436,28e4ffcf-daab-5f26-a93a-af319b76b2cb,www.intensafire.com,1186.6653
Should I buy an Xbox or a PlayStation?,clueweb12-1106wb-15-27190,6f718b9c-466e-5028-9120-aca2c20609e3,www.intensafire.com,1173.5315
Should I buy an Xbox or a PlayStation?,clueweb12-1107wb-71-20796,7c872fc1-ae64-5629-8b33-ce81e482b5f6,www.intensafire.com,1146.6843
Should I buy an Xbox or a PlayStation?,clueweb12-1106wb-15-27193,89a33fb3-788d-539a-9a5d-f7c1435788a3,www.intensafire.com,1142.877
Should I buy an Xbox or a PlayStation?,clueweb12-1107wb-11-27010,0ed39d01-96dc-5143-87b9-d986b06065d7,www.intensafire.com,1137.3872
Should I buy an Xbox or a PlayStation?,clueweb12-1106wb-33-07330,dce912b1-19fd-5a40-a740-3426757ea432,www.intensafire.com,1127.4465
Should I buy an Xbox or a PlayStation?,clueweb12-1106wb-15-27183,ae30a18a-655e-5ab2-ba65-6b2c86dcf656,www.intensafire.com,1126.2894
Should I buy an Xbox or a PlayStation?,clueweb12-1106wb-20-05901,647067d8-1212-5598-a6e8-66c910517633,www.intensafire.com,1114.22
Should I buy an Xbox or a PlayStation?,clueweb12-1107wb-60-00699,188f80ee-e2b1-5e1c-a8d0-3199e225e68b,www.intensafire.com,1109.9333
Should I buy an Xbox or a PlayStation?,clueweb12-1106wb-65-24278,13586a4d-d763-5841-929e-f284f9b43fa4,www.intensafire.com,1108.1003
Should I buy an Xbox or a PlayStation?,clueweb12-1107wb-88-02059,f04431c5-3f24-5847-8fe9-e46db48c3c1f,www.intensafire.com,1105.1385
Should I buy an Xbox or a PlayStation?,clueweb12-1600tw-27-11673,7986c94d-d9ec-504e-bf17-e835d8844068,resetgames.com,1307.5874
Should I buy an Xbox or a PlayStation?,clueweb12-1300tw-38-12756,c596d25f-aa72-53e1-91fc-c6140e26b0f8,geek.pikimal.com,1287.7043
Should I buy an Xbox or a PlayStation?,clueweb12-0008wb-50-04749,be2f971a-8981-5328-8908-c6b8de20b9f0,forums.qj.net,1262.4471
Should I buy an Xbox or a PlayStation?,clueweb12-0900tw-34-01387,22237eea-599b-5cb8-92ac-326c5b9a831a,www.techradar.com,1249.9348
Should I buy an Xbox or a PlayStation?,clueweb12-0900tw-34-01388,814cabe5-d9da-5a1d-abab-365e96fbc5d5,www.techradar.com,1248.5358
Should I buy an Xbox or a PlayStation?,clueweb12-1607wb-66-27510,a4e58e8c-b18d-534b-a376-fe5d8004d941,stupidgamer.com,1220.3773
Should I buy an Xbox or a PlayStation?,clueweb12-0111wb-33-25110,ca43493b-cbae-573d-8fcf-efd99be3679c,www.gamezone.com,1193.3888
Should I buy an Xbox or a PlayStation?,clueweb12-0007wb-52-27655,86680974-8f49-5f3b-8e0e-3f166e1f0a47,wii.gamezone.com,1191.5955
Should I buy an Xbox or a PlayStation?,clueweb12-0310wb-77-00808,364940b0-9a63-5b68-985d-dab96259ecd7,nds.gamezone.com,1161.462
Should I buy an Xbox or a PlayStation?,clueweb12-0705wb-96-26637,9b028456-c3b0-5332-b8e1-aad60baa3305,www.techlore.com,1156.4175
Should I buy an Xbox or a PlayStation?,clueweb12-1412wb-57-01117,b4633ccd-f0b2-53d3-8a37-ce0cecc71d3a,www.wcityauctions.com,1125.4684
Should I buy an Xbox or a PlayStation?,clueweb12-1904wb-06-01771,2834d41c-8b37-5dee-aff1-3ea2991eea99,www.smartgeeks.net,1122.1798
Should I buy an Xbox or a PlayStation?,clueweb12-0005wb-65-26704,cdd8f74e-4944-58b8-a64a-4fde6ffe851e,playstation.about.com,1110.3606
Should I buy an Xbox or a PlayStation?,clueweb12-0400wb-37-01442,ac84479d-4676-5428-b7d3-2bbba40cdcc6,ps3.ign.com,1107.5045
Should I buy an Xbox or a PlayStation?,clueweb12-0006wb-23-23177,8edaea25-eb42-5253-b908-2ec08cdb9e3d,multiplayerblog.mtv.com,1086.1984
Should I buy an Xbox or a PlayStation?,clueweb12-0006wb-36-27433,fbc8c410-bc66-535a-bafc-02c42ed4d60f,multiplayerblog.mtv.com,1085.3408
Should I buy an Xbox or a PlayStation?,clueweb12-1012wb-09-16456,e6b78903-de61-5d19-acde-34aa540d8ccb,www.harlocksaga.com,1074.2449
Should I buy an Xbox or a PlayStation?,clueweb12-0400wb-42-00114,baf82616-9fe1-571f-b038-8e7aa9ba5502,wii.ign.com,1072.4377
Should I buy an Xbox or a PlayStation?,clueweb12-0007wb-15-22411,9dad6940-539f-5393-acf4-4767ba18a35d,wii.ign.com,1072.3826
Should I buy an Xbox or a PlayStation?,clueweb12-0606wb-18-19211,544d5aa1-e4e9-5a80-a1b9-b7815bd83ca7,www.mightyape.co.nz,1049.9253
Should I buy an Xbox or a PlayStation?,clueweb12-0606wb-28-12147,bf7e9053-bc8a-5d09-8e51-7b9d1d41731b,www.mightyape.co.nz,1031.2264
Should I buy an Xbox or a PlayStation?,clueweb12-1715wb-51-18420,738f461b-f23c-5866-8101-adeb767205b3,www.oxm.co.uk,1047.7124
Should I buy an Xbox or a PlayStation?,clueweb12-0401tw-08-08079,c8b97e89-d916-5b93-a85f-10cad83ca0db,www.pcworld.com,1043.3384
Should I buy an Xbox or a PlayStation?,clueweb12-0700tw-63-21214,f17cdc04-2369-59f1-855f-a94cd8b64f43,www.computerandvideogames.com,1040.9949
Should I buy an Xbox or a PlayStation?,clueweb12-0302wb-83-19854,a6f07818-8f1c-5105-881d-e3a45d1b8ab4,www.ps3news.com,1036.5403
Should I buy an Xbox or a PlayStation?,clueweb12-1400wb-77-14484,be61a5ae-0eb9-5d00-92a3-984d2fd0493a,www.awaygoalsrule.com,1035.2402
Should I buy an Xbox or a PlayStation?,clueweb12-1709wb-73-14315,28e66c5d-94c9-57e9-b391-9be6d129a2f1,www.sonicstadium.org,1034.642
Should I buy an Xbox or a PlayStation?,clueweb12-0300wb-24-24146,d6695a77-74b1-5415-8b8b-cd79cb34f87a,www.raiden.net,1033.6099
"Which has more caffeine, coffee or tea?",clueweb12-1913wb-84-09751,c90d618b-3dfd-55b9-bbdc-07cdeb747b69,www.schabell.org,2512.4922
"Which has more caffeine, coffee or tea?",clueweb12-0102wb-31-23254,3a9d6a2c-6df1-5216-ad2f-0b8288017862,www.adagio.com,1993.8804
"Which has more caffeine, coffee or tea?",clueweb12-0715wb-38-07606,7c307dae-9b1c-5625-8700-313641f2236d,www.octaviatea.com,1939.1674
"Which has more caffeine, coffee or tea?",clueweb12-1115wb-14-07330,3ca7c4cd-7a0f-50f4-9727-7daed07fe3aa,choiceorganicteas.wordpress.com,1860.7598
"Which has more caffeine, coffee or tea?",clueweb12-0000wb-01-18038,ceb5fa79-d939-55df-9c3e-4701d9f2c09f,dev.ico.org,1847.3177
"Which has more caffeine, coffee or tea?",clueweb12-0202wb-07-13201,9d56b20c-f4e4-5b0d-84ed-558af0629d05,www.ico.org,1846.3837
"Which has more caffeine, coffee or tea?",clueweb12-0112wb-44-29231,464aaad4-8d36-5996-be76-76ba7c182319,www.ico.org,1844.2065
"Which has more caffeine, coffee or tea?",clueweb12-1616wb-16-20774,f19fcf50-b430-5b4c-87f6-6393efd6da54,www.lisabarger.com,1839.263
"Which has more caffeine, coffee or tea?",clueweb12-1300tw-90-09230,e9caed20-c90b-58c1-be3d-6a6cc6b356d6,www.tching.com,1756.9121
"Which has more caffeine, coffee or tea?",clueweb12-0312wb-17-26594,a6373dcd-9bfe-5c90-b1ed-487aead250c3,teaandcoffee.net,1732.9099
"Which has more caffeine, coffee or tea?",clueweb12-0604wb-92-27456,60bb99e2-8fd9-5ca5-bb49-634985d33418,www.teaandcoffee.net,1730.9603
"Which has more caffeine, coffee or tea?",clueweb12-1200tw-52-04570,9df1fad1-ddc7-56b3-844c-c5337c1cac02,www.psychologytoday.com,1713.6233
"Which has more caffeine, coffee or tea?",clueweb12-0714wb-38-28608,f4ff9091-0697-5766-b29a-09a517bdc1db,dearpharmacist.com,1702.459
